the_geom,county,city_village_or_cdp,housing_type,complex_address,units,acres,status,year,comment,conversion_date,cartodb_id,latitude,longitude,number,street,city,zip
0101000020E6100000B96C74CE4F6852C0B5368DEDB55A4440,Nassau,Hempstead,APT,50 Jackson St.,210,1.4,BUILT,1965,,,266,40.708677,-73.629871,50,Jackson St,Hempstead,11550
0101000020E61000005E126745D46B52C0D04543C6A3564440,Nassau,Valley Stream,COND,281 Wheeler Ave.,29,1.3,BUILT,1965,,,515,40.676873,-73.684831,281,W Wheeler Ave,Valley Stream,11580
0101000020E610000010C0BCB6ED6C52C0CCE37A25DA6B4440,Nassau,Port Washington North,APT,Wildwood Gardens & SoundviewDr,264,8,BUILT,1965,,,831,40.8425948,-73.7020089,,,North Hempstead,11050
0101000020E6100000F8A57EDE545552C0FC1BB4571F634440,Suffolk,Deer Park,APT,21 Baldwin Path,242,15.2,BUILT,1965,,,1070,40.774394,-73.333305,21,Baldwin Path,Deer Park,11729
0101000020E610000058AA0B78995B52C0CB9D9960385B4440,Suffolk,East Farmingdale,APT,Glenn Ct. & Main St.,80,4.4,BUILT,1965,,,1078,40.712658,-73.431242,,Glenn Ct,Farmingdale,11735
0101000020E610000056444DF4F93E52C0C8EE022505644440,Suffolk,East Patchogue,APT,301-319 Robinson Av.,80,5.2,BUILT,1965,,,1232,40.781407,-72.984006,319,Robinson Ave,Patchogue,11772
0101000020E610000014B01D8CD84C52C0CA367007EA644440,Suffolk,Port Jefferson,APT,"1,2 Dark Hollow Rd.",64,9.5,BUILT,1965,,,1337,40.788392,-73.200717,1,2nd Ave,Central Islip,11722
0101000020E61000006A4FC939B14552C0855D143DF05D4440,Suffolk,Sayville,APT,16-38 Garfield Ave.,29,1.7,BUILT,1965,,,1697,40.733894,-73.088942,38,Garfield Ave,Sayville,11782
0101000020E61000006075E448676D52C0809E060C92504440,Nassau,Woodmere,COOP,920 Broadway,18,1,BUILT,1965,APTCONV,1984,534,40.629457,-73.709429,920,Broadway,Woodmere,11598
0101000020E61000002121CA17B42D52C0E753C72AA5754440,Suffolk,Riverhead,APT,1750 W. Main St.,95,5.2,BUILT,1965,,,1738,40.919103,-72.714117,1750,W Main St,Riverhead,11901
0101000020E61000003A07CF84266952C051137D3ECA4A4440,Nassau,Long Beach,COOP,711 Shore Rd.,84,0.8,BUILT,1965,APTCONV,1988,574,40.584297,-73.642976,711,Shore Rd,Long Beach,11561
0101000020E6100000DDD26A48DC6852C0EF74E789E74A4440,Nassau,Long Beach,COOP,855 E. Broadway,62,0.2,BUILT,1965,APTCONV,1980,584,40.585191,-73.638445,855,E Broadway,Long Beach,11561
0101000020E61000003AADDBA0F66952C092CEC0C8CB4A4440,Nassau,Long Beach,COOP,55 Monroe Blvd.,98,0.5,BUILT,1965,APTCONV,">76,<91",595,40.584344,-73.655678,55,Monroe Blvd,Long Beach,11561
0101000020E6100000988A8D791D6952C0889FFF1EBC4A4440,Nassau,Long Beach,COOP,750 Shore Rd.,90,0.8,BUILT,1965,APTCONV,1985,645,40.583866,-73.642424,750,Shore Rd,Long Beach,11561
0101000020E6100000C8444AB3796E52C0DD9A745B22654440,Nassau,Great Neck Plaza,COOP,25 Park Place,57,0.8,BUILT,1965,APTCONV,">76,<83",696,40.790111,-73.726178,25,Park Pl,Great Neck,11021
0101000020E6100000BDAAB35A606E52C08E739B70AF644440,Nassau,Great Neck Plaza,COOP,5 Schenck Ave.,51,0.8,BUILT,1965,APTCONV,1988,713,40.786604,-73.724631,5,Schenck Ave,Great Neck,11021
0101000020E6100000B96FB54E5C6D52C0B7291E17D56A4440,Nassau,Manorhaven,COOP,1 Tom's Point La.,127,,BUILT,1965,APTCONV,1983,755,40.834628,-73.708759,1,Toms Point Ln,Port Washington,11050
0101000020E61000003EEB1A2D076E52C0A1D9756F45644440,Nassau,Thomaston,COOP,180 S. Middle Neck Rd.,51,0.8,BUILT,1965,APTCONV,1980 E,849,40.783369,-73.719188,180,S Middle Neck Rd,Great Neck,11021
0101000020E61000005833D70E6B6952C0DFF87F7AD8614440,Nassau,Williston Park,COND,"711, 713-725 Willis Ave.",37,,BUILT,1965,APTCONV,2006 E,867,40.7644189,-73.6471593,713,Willis Ave,North Hempstead,11596
0101000020E610000068925852EE5C52C068CBB914575D4440,Nassau,Farmingdale,COOP,400 Fulton St.,90,2.4,BUILT,1965,APTCONV,1985,905,40.72922,-73.452046,400,Fulton St,Farmingdale,11735
0101000020E610000056293DD34B6252C0DD0720B5896F4440,Nassau,Oyster Bay,COOP,Anchorage La. & Lexington Ave.,156,10,BUILT,1965,APTCONV,1983,943,40.87139,-73.535878,,Anchorage Ln,Oyster Bay,11771
0101000020E61000007976F9D6874F52C0598B4F0130644440,Suffolk,Brentwood,APT,829 Suffolk Ave.,19,2.5,BUILT,1965,HOTELCONV,1965,1592,40.782715,-73.242666,829,Suffolk Ave,Brentwood,11717
0101000020E61000000D198F52091B52C0698D412784884440,Suffolk,Southold,COOP,52965 Main Rd. & Boisseau Ave.,31,5.7,BUILT,1965,SRCIT,2005,1905,41.066533,-72.422444,,Boisseau Ave,Southold,11971
0101000020E61000008236397CD26752C0293E3E213B5B4440,Nassau,Hempstead,APT,190 Washington St.,24,0.6,BUILT,1966,,,300,40.712742,-73.622222,190,Washington St,Hempstead,11550
0101000020E6100000D25625917D6C52C02B4B749659524440,Nassau,Hewlett,COND,1501-1529 Broadway,15,0.7,BUILT,1966,,,309,40.643359,-73.695164,1501,Broadway,Hewlett,11557
0101000020E6100000D237691A146752C086C613419C4B4440,Nassau,Lido Beach,COND,750 Lido Blvd.,223,15,BUILT,1966,,,352,40.590706,-73.610602,750,Lido Blvd,Long Beach,11561
0101000020E610000068CBB914576952C012312592E8514440,Nassau,Oceanside,COND,3000 Stevens St. & Atlantic Av,60,3.1,BUILT,1966,,,404,40.63991,-73.64594,,Atlantic Ave,Oceanside,11572
0101000020E61000006AF981AB3C6952C0FF03AC55BB4A4440,Nassau,Long Beach,COND,666 Shore Rd.,80,0.8,BUILT,1966,,,579,40.583842,-73.644328,666,Shore Rd,Long Beach,11561
0101000020E6100000077C7E18216D52C0641EF983816B4440,Nassau,Manorhaven,APT,80 Shore Rd.,50,,BUILT,1966,,,754,40.83989,-73.705145,80,Shore Rd,Port Washington,11050
0101000020E610000027327381CB6152C03B56293DD3634440,Nassau,Jericho,APT,Dawson La. & Bethpage Rd.,80,5.3,BUILT,1966,,,926,40.779884,-73.528046,,Dawson Ln,Jericho,11753
0101000020E6100000E1D39CBCC85452C09301A08A1B5F4440,Suffolk,North Babylon,APT,450-471 Beebe Ct.,26,1.7,BUILT,1966,,,1115,40.743028,-73.324752,471,Beebe Ct,North Babylon,11703
0101000020E6100000FE2955A2EC4752C05FECBDF8A26F4440,Suffolk,Lake Grove,APT,184 Hallock Rd. & Route 347,86,6,BUILT,1966,,,1251,40.872161,-73.123818,184,Hallock Rd,Lake Grove,11755
0101000020E6100000427C60C77F6852C0CADDE7F8685B4440,Nassau,Hempstead,COOP,20 Wendell St.,230,3,BUILT,1966,APTCONV-AFFO,1988,247,40.714141,-73.632799,20,Wendell St,Hempstead,11550
0101000020E6100000994A3FE1EC5E52C026C808A870584440,Nassau,Seaford,COOP,4020-4060 Jerusalem Ave.,40,1.6,BUILT,1966,APTCONV,1982,471,40.690938,-73.483208,4060,Jerusalem Ave,Seaford,11783
0101000020E610000068EC4B361E2252C02BDCF29194704440,Suffolk,Hampton Bays,APT,1-128 Lamplight Circle & 27A,128,8.5,BUILT,1966,,,1781,40.879534,-72.533094,128,Lamplight Cir,Hampton Bays,11946
0101000020E61000003B342C465D6952C0C1E44691B54A4440,Nassau,Long Beach,COOP,600 Shore Rd.,94,0.6,BUILT,1966,APTCONV,">76,<91",605,40.583666,-73.646318,600,Shore Rd,Long Beach,11561
0101000020E6100000314278B4716E52C06249B9FB1C654440,Nassau,Great Neck Plaza,COOP,30 Barstow Rd.,18,0.3,BUILT,1966,APTCONV,1967,709,40.789947,-73.72569,30,Barstow Rd,Great Neck,11021
0101000020E6100000E481C8224D6E52C0F7CC920035654440,Nassau,Great Neck Plaza,COOP,40 Stoner Ave.,78,1.4,BUILT,1966,APTCONV,1982,720,40.79068,-73.723458,40,Stoner Ave,Great Neck,11021
0101000020E61000005A643BDF4F1E52C04B917C2590724440,Suffolk,Shinnecock Hills,APT,2201 North Rd.,30,1.1,BUILT,1966,MOTELCONV,1987,1795,40.895024,-72.473625,2201,County Road 39,Hampton Bays,11946
0101000020E61000008847E2E5E96652C08A1C226E4E534440,Nassau,Baldwin,COND,930 Merrick Rd.,32,1.1,BUILT,1967,,,44,40.650831,-73.608026,930,Merrick Rd,Baldwin,11510
0101000020E61000001C60E63BF86C52C0751DAA29C95C4440,Nassau,Floral Park,APT,40 Woodbine Ct.,10,0.6,BUILT,1967,,,108,40.724889,-73.702651,40,Woodbine Ct,Floral Park,11001
0101000020E61000006CEBA7FFAC6552C05395B6B8C6534440,Nassau,Freeport,APT,155 Pine St.,14,0.4,BUILT,1967,,,119,40.654502,-73.588684,155,Pine St,Freeport,11520
0101000020E61000005D4F745DF86652C007B47405DB5A4440,Nassau,Hempstead,APT,651 Front St.,22,0.6,BUILT,1967,,,265,40.709809,-73.608909,651,Front St,Hempstead,11550
0101000020E6100000B80721205F6752C063D009A1835A4440,Nassau,Hempstead,APT,20 Villa Ct.,20,0.5,BUILT,1967,,,297,40.707142,-73.615181,20,Villa Ct,Hempstead,11550
0101000020E6100000E6ADBA0ED56B52C0368FC360FE564440,Nassau,North Valley Stream,COND,1030 Franklin Ave. & Cedarlawn,35,,BUILT,1967,,,386,40.679638,-73.684879,,Franklin Ave,Valley Stream,11580
0101000020E61000003F36C98FF86852C08429CAA5F14F4440,Nassau,Oceanside,COND,3530 Long Beach Rd.,75,,BUILT,1967,,,408,40.624562,-73.640171,3530,Long Beach Rd,Oceanside,11572
0101000020E6100000EEED96E4806C52C0AE0CAA0D4E564440,Nassau,Valley Stream,COND,350 N. Corona Ave.,38,1.6,BUILT,1967,,,514,40.674257,-73.695367,350,N Corona Ave,Valley Stream,11580
0101000020E6100000790261A7586D52C0A1F5F065A25C4440,Nassau,Floral Park,COOP,1 Childs Ave.,16,0.9,BUILT,1967,APTCINV,1990 E,104,40.723706,-73.708536,1,Childs Ave,Floral Park,11001
0101000020E610000017821C94306B52C0E751F17F47544440,Nassau,Lynbrook,COOP,"2 Fowler Ave, 20-40 Daley Pl.",228,6.4,BUILT,1967,APTCONV,1981 E,363,40.658432,-73.67484,2,Fowler Ave,Lynbrook,11563
0101000020E61000008010C990636252C0289EB30584584440,Nassau,North Bellmore,COOP,2521-2555 Jerusalem Ave.,44,1.7,BUILT,1967,APTCONV,1988,377,40.691529,-73.537327,2555,Jerusalem Ave,Bellmore,11710
0101000020E6100000B7D26BB3B14C52C0A2B437F8C2684440,Suffolk,Hauppauge,APT,Dorado Circle & Veterans Hwy.,359,19.1,BUILT,1967,,,1642,40.81845,-73.198346,,Dorado Cir,Hauppauge,11788
0101000020E6100000E54691B5866952C0F3716DA818554440,Nassau,Rockville Centre,COOP,250 N. Village Ave.,70,1.6,BUILT,1967,APTCONV,1990,438,40.664815,-73.648847,250,N Village Ave,Rockville Centre,11570
0101000020E61000002D095053CB5152C0D3BD4EEACB624440,Suffolk,North Bay Shore,APT,1721-1747 N. Gardiner Dr.,54,3.2,BUILT,1967,,,1680,40.771848,-73.278035,1747,N Gardiner Dr,Bay Shore,11706
0101000020E6100000A3AEB5F7A95A52C04B766C04E26D4440,Suffolk,Huntington Station,APT,1-9 Lowndes Ave.,30,2.4,BUILT,1967,AFFORD,,1478,40.85846,-73.416624,1,Lowndes Ave,Huntington Station,11746
0101000020E6100000A3AEB5F7A95A52C04B766C04E26D4440,Suffolk,Huntington Station,APT,1-9 Lowndes Ave.,10,,BUILT,1967,SRCIT-AFFORD,,1479,40.85846,-73.416624,1,Lowndes Ave,Huntington Station,11746
0101000020E6100000FDF84B8BFA1852C07D957CEC2E724440,Suffolk,Southampton,COND,12-34 Layton Ave.,30,0.8,BUILT,1967,APTCONV,1983,1805,40.892057,-72.390292,12,Layton Ave,Southampton,11968
0101000020E6100000AD2F12DA722952C01F4C8A8F4F684440,Suffolk,Westhampton Beach,COOP,221 Mill Rd.,16,3.7,BUILT,1967,MOTELCONV,1985,1839,40.814928,-72.647635,221,Mill Rd,Westhampton Beach,11978
0101000020E6100000290F666E996752C02002582E655A4440,Nassau,Hempstead,APT,"100,150 Washington,135 Clinton",447,6.4,BUILT,1968,,,301,40.7062128,-73.6187397,,,Hempstead,11549
0101000020E610000013622EA9DA6852C0B9A81611C54A4440,Nassau,Long Beach,COOP,"854, 860 E. Broadway",276,2.3,BUILT,1968,,,571,40.584139,-73.638346,860,E Broadway,,11561
0101000020E610000096E65608AB5452C0151BF33AE2584440,Suffolk,Babylon,APT,"113, 125 Fire Island Ave.",10,1,BUILT,1968,,,1053,40.694404,-73.322939,125,Fire Island Ave,Babylon,11702
0101000020E61000000F5F268A904E52C07EA83462665D4440,Suffolk,Islip,APT,16-20 N. Saxon Ave.,36,2.1,BUILT,1968,,,1667,40.729687,-73.227572,1620,Saxon Ave,Islip,11751
0101000020E61000002D095053CB6652C0793E03EACD5A4440,Nassau,Hempstead,COND,676-684 Front St. & Lincoln Rd,40,2.2,BUILT,1968,,,258,40.709409,-73.60616,,Front St,Hempstead,11550
0101000020E6100000CF8250DEC76B52C0075C57CC08534440,Nassau,Lynbrook,COND,570 Broadway,70,2,BUILT,1968,,,361,40.648706,-73.684074,570,Broadway,Lynbrook,11563
0101000020E6100000A0DCB6EF516952C076340EF5BB4A4440,Nassau,Long Beach,APT,630 Shore Rd.,174,1.1,BUILT,1968,,,570,40.583861,-73.645626,630,Shore Rd,Long Beach,11561
0101000020E6100000C7D8092FC15A52C040868E1D54564440,Suffolk,Amityville,APT,89 Park Ave.,16,0.9,BUILT,1968,,,1031,40.674442,-73.418041,89,Park Ave,Amityville,11701
0101000020E6100000B24B546F0D5552C031444E5FCF594440,Suffolk,Babylon,APT,134 Park Ave.,20,1.1,BUILT,1968,,,1043,40.701641,-73.328945,134,Park Ave,Babylon,11702
0101000020E6100000DBF97E6ABC5452C08C31B08EE3594440,Suffolk,Babylon,APT,39-59 Park Ave.,32,1.3,BUILT,1968,,,1051,40.702257,-73.324,39,Park Ave,Babylon,11702
0101000020E610000029AE2AFBAE5952C089B7CEBF5D584440,Suffolk,Copiague,APT,55 Taylor Ave.,10,0.4,BUILT,1968,,,1066,40.690361,-73.401305,55,Taylor Ave,Copiague,11726
0101000020E6100000E7C2482F6A5B52C0B01BB62DCA5A4440,Suffolk,North Amityville,APT,1-200 Great Neck Rd. & Dareka,127,7.4,BUILT,1968,,,1093,40.709295,-73.428356,200,Great Neck Rd,Amityville,11701
0101000020E61000001D20F35CBA5752C0CDD545C0D75A4440,Suffolk,North Lindenhurst,APT,Forsyth Ave. & Sunrise Hwy.,104,6.5,BUILT,1968,,,1124,40.7097092,-73.3707497,,Forsythe Ave,Babylon,11757
0101000020E61000007636E49F195652C0F032C34659574440,Suffolk,West Babylon,APT,161 Milligan Rd. & Muncie Rd.,335,21.3,BUILT,1968,,,1165,40.682412,-73.345314,,Milligan Rd,West Babylon,11704
0101000020E6100000F7E461A1D64452C0DD41EC4CA16D4440,Suffolk,Centereach,APT,50-60 Horseblock Rd.,68,4.7,BUILT,1968,,,1184,40.856485,-73.0756,50,Horseblock Rd,Centereach,11720
0101000020E610000074999A046F4752C05396218E75694440,Suffolk,Lake Ronkonkoma,APT,147 Lake Shore Rd.,144,9.3,BUILT,1968,,,1256,40.8239,-73.116151,147,Lake Shore Rd,Ronkonkoma,11779
0101000020E6100000D8D5E429AB4352C04015376E31794440,Suffolk,Port Jefferson,APT,655 Belle Terre Rd.& Myrtle Av,92,6,BUILT,1968,,,1336,40.946821,-73.057322,655,Belle Terre Rd,Port Jefferson,11777
0101000020E610000086E3F90CA84352C0C68A1A4CC3784440,Suffolk,Port Jefferson,APT,645 Belle Terre Rd.,96,6.2,BUILT,1968,,,1340,40.94346,-73.057132,645,Belle Terre Rd,Port Jefferson,11777
0101000020E6100000CDAE7B2B124352C07FDAA84E07784440,Suffolk,Port Jefferson,APT,150 North Country Rd.,42,4.2,BUILT,1968,,,1342,40.937723,-73.047984,150,N Country Rd,Port Jefferson,11777
0101000020E61000003370404B574352C06616A1D80A784440,Suffolk,Port Jefferson,APT,84 North Country Rd.,34,2.1,BUILT,1968,,,1343,40.937831,-73.052203,84,N Country Rd,Port Jefferson,11777
0101000020E6100000F9DC09F65F4352C0AB93331477764440,Suffolk,Port Jefferson Station,APT,125 Terryville Rd.,50,5.1,BUILT,1968,,,1351,40.925509,-73.052732,125,Terryville Rd,Port Jefferson Station,11776
0101000020E6100000AB2688BA0F6652C0F0E0270EA0514440,Nassau,Freeport,COOP,206-220 West End Ave.& 53 Hamp,166,,BUILT,1968,APTCONV,1984,187,40.637697,-73.59471,220,W End Ave,Freeport,11520
0101000020E6100000718FA50F5D5B52C0C68A1A4CC36E4440,Suffolk,Huntington,APT,40-44 Oakwood Rd.,12,0.3,BUILT,1968,,,1466,40.865335,-73.427555,44,Oakwood Rd,Huntington,11743
0101000020E610000055850662D94F52C0B03C484F915B4440,Suffolk,Bay Shore,APT,80 S. Clinton Ave.,20,1.1,BUILT,1968,,,1541,40.715372,-73.247643,80,S Clinton Ave,Bay Shore,11706
0101000020E61000009D9CA1B8E35652C0B037312427614440,Suffolk,Bay Shore,APT,"5,9 Brentw'd Rd,401-409 E Main",88,5.1,BUILT,1968,,,1566,40.759007,-73.357649,5,N 9,Wyandanch,11798
0101000020E610000089B5F814004F52C095287B4B395D4440,Suffolk,Bay Shore,APT,21 Brentwood Rd.,29,1.6,BUILT,1968,,,1569,40.728311,-73.23438,21,Brentwood Rd,Bay Shore,11706
0101000020E6100000D2C6116BF16A52C088D9CBB6D3544440,Nassau,Lynbrook,COOP,157 Hempstead Ave.,44,1.4,BUILT,1968,APTCONV,1982,373,40.662711,-73.670985,157,Hempstead Ave,Lynbrook,11563
0101000020E61000002DEA93DC614652C082C8224DBC614440,Suffolk,Bohemia,APT,Westgate Dr. & Lakeland Ave.,354,20.3,BUILT,1968,,,1582,40.763559,-73.099723,,Lakeland Ave,Bohemia,11716
0101000020E6100000B763EAAEEC4752C0D1798D5DA2604440,Suffolk,Bohemia,APT,164-172 Oakdale-Bohemia Rd.,64,3.8,BUILT,1968,,,1583,40.754955,-73.123821,164,Oakdale Bohemia Rd,Bohemia,11716
0101000020E6100000A435069D105152C0567F8461C0644440,Suffolk,Brentwood,APT,East Dr. & Walter St.,64,4.3,BUILT,1968,,,1595,40.787121,-73.266639,,East Dr,Brentwood,11717
0101000020E6100000F6B4C35F934C52C0A6B8AAECBB664440,Suffolk,Central Islip,APT,111-217 Hawthorne Ave.,434,25.8,BUILT,1968,,,1614,40.80261,-73.196495,217,Hawthorne Ave,Central Islip,11722
0101000020E61000009C4F1DAB944C52C099F4F75278684440,Suffolk,Hauppauge,APT,Devonshire Rd. & Veterans Hwy.,297,20.2,BUILT,1968,,,1640,40.816172,-73.196574,,Devonshire Rd,Hauppauge,11788
0101000020E6100000A8A78FC01F6952C0D11E2FA4C3534440,Nassau,Rockville Centre,APT,88 Lenox Rd.,43,1.1,BUILT,1968,APTCONV,,424,40.654408,-73.642563,88,Lenox Rd,Rockville Centre,11570
0101000020E6100000649126DE016E52C0C972124A5F544440,Nassau,South Valley Stream,APT,400 Flower Rd. & Mayfield La.,120,5.3,BUILT,1968,SRCIT-AFFORD,,474,40.659158,-73.718864,,Flower Rd,Valley Stream,11581
0101000020E6100000D7F6764B726C52C0BB6246787B564440,Nassau,Valley Stream,COOP,400 N. Corona Ave.,23,0.7,BUILT,1968,APTCONV,1984 E,495,40.675643,-73.694476,400,N Corona Ave,Valley Stream,11580
0101000020E6100000959EE925C64552C0EA40D653AB5F4440,Suffolk,Sayville,APT,194-226 Lakeland Ave.,92,5.3,BUILT,1968,,,1700,40.747416,-73.090219,226,Lakeland Ave,Sayville,11782
0101000020E6100000CE1ABCAFCA5252C0AFEB17EC866B4440,Suffolk,Commack,APT,Fairfield Way & Commack Rd.,245,14.7,BUILT,1968,,,1847,40.840055,-73.293621,,Commack Rd,Commack,11725
0101000020E61000000F7BA180ED5752C0E7357689EA614440,Suffolk,Nesconset,APT,Fairhaven Dr. & 835 Rte. 347,144,8.7,BUILT,1968,,,1875,40.76497,-73.373871,,Fairhaven Dr,Wyandanch,11798
0101000020E61000002907B309306E52C06117450F7C644440,Nassau,Great Neck Plaza,COOP,1 Overlook Ave.,54,0.9,BUILT,1968,APTCONV,1981,722,40.785036,-73.721682,1,Overlook Ave,Great Neck,11021
0101000020E6100000D1B1834A5C4152C0548D5E0D50604440,Suffolk,Patchogue,COOP,400 River Ave.& Fair Harbor Dr,248,10,BUILT,1968,APTCONV,1988,1316,40.752443,-73.021258,400,River Ave,Patchogue,11772
0101000020E6100000999B6F44F74152C01B4641F0F8624440,Suffolk,Patchogue,COOP,260 Waverly Ave.,72,3.7,BUILT,1968,APTCONV,1986,1329,40.773222,-73.030717,260,Waverly Ave,Patchogue,11772
0101000020E610000009C6C1A563FD51C0128942CBBA854440,Suffolk,Montauk,COOP,16 Navy Rd.,52,4.6,BUILT,1968,MOTELCONV,1984,1417,41.044763,-71.959207,16,Navy Rd,Montauk,11954
0101000020E61000009D64ABCB294E52C0C09657AEB75D4440,Suffolk,Islip,COOP,2423-2453 Union Blvd.,252,12.2,BUILT,1968,APTCONV,1988,1669,40.732168,-73.221301,2453,Union Blvd,Islip,11751
0101000020E61000003EE76ED74B5152C0325871AAB5604440,Suffolk,North Bay Shore,COND,Hemlock Dr. & Manatuck Blvd.,170,9.8,BUILT,1968,APTCONV,1988,1679,40.755544,-73.270254,,Hemlock Dr,Bay Shore,11706
0101000020E6100000036E275BEE4752C08335296096604440,Suffolk,Oakdale,COOP,Wilshire La. & Oakdale-Bohemia,335,18.6,BUILT,1968,APTCONV,1986,1683,40.7545891,-73.1239231,168,Oakdale-Bohemia Rd,Islip,11769
0101000020E61000000DC2DCEEE54552C0AA7D3A1E33604440,Suffolk,Sayville,COOP,328-350 Lakeland Ave.,80,4.8,BUILT,1968,APTCONV,1988,1699,40.75156,-73.092159,350,Lakeland Ave,Sayville,11782
0101000020E610000083FC6CE4BA1C52C01C7A8B87F7704440,Suffolk,Shinnecock Hills,COOP,70 Middle Pond Rd.,25,3.4,BUILT,1968,MOTELCONV,1982,1796,40.882554,-72.448907,70,Middle Pond Rd,Southampton,11968
0101000020E6100000261DE560366452C07F6C921FF15B4440,Nassau,East Meadow,COND,1810 Front St.,52,,BUILT,1969,,,75,40.718296,-73.565819,1810,Front St,East Meadow,11554
0101000020E6100000793E03EACD6B52C0F86F5E9CF8524440,Nassau,Lynbrook,COND,596 Broadway,60,1.6,BUILT,1969,,,362,40.648212,-73.684443,596,Broadway,Lynbrook,11563
0101000020E6100000F705F4C29D6952C029B4ACFBC74A4440,Nassau,Long Beach,APT,465 Shore Rd.,121,0.7,BUILT,1969,,,603,40.584228,-73.650254,465,Shore Rd,Long Beach,11561
0101000020E6100000DAE21A9FC96D52C0CD72D9E89C6B4440,Nassau,Manorhaven,APT,165 Manorhaven Blvd.,15,0.7,BUILT,1969,,,749,40.840726,-73.715431,165,Manorhaven Blvd,Port Washington,11050
0101000020E6100000B514353DCD5352C04B00A370E25E4440,Suffolk,North Babylon,APT,Northwood Ct. & Weeks Rd.,65,4.1,BUILT,1969,,,1116,40.7412854,-73.3094018,,,Babylon,11703
0101000020E6100000B3B112F3AC4052C03F6EBF7CB2704440,Suffolk,Coram,APT,1998 Route 112,84,5.8,BUILT,1969,,,1210,40.880447,-73.010556,1998,Route 112,Coram,11727
0101000020E6100000E9D495CFF24F52C0AB083719555E4440,Suffolk,Bay Shore,APT,325-335 Brook Ave. & E. Forks,64,3.8,BUILT,1969,,,1540,40.736972,-73.249195,,Brook Ave,Bay Shore,11706
0101000020E6100000541F48DE396F52C058C7F143A54F4440,Nassau,Inwood,APT,255 Lawrence Ave.,17,,BUILT,1969,SRCIT-AFFORD,,320,40.622231,-73.737907,255,Lawrence Ave,Inwood,11096
0101000020E6100000541F48DE396F52C058C7F143A54F4440,Nassau,Inwood,APT,255 Lawrence Ave.,33,1.8,BUILT,1969,AFFORD,,321,40.622231,-73.737907,255,Lawrence Ave,Inwood,11096
0101000020E61000005BB05417F04F52C0E4BD6A65C25B4440,Suffolk,Bay Shore,APT,53 S. Clinton Ave.,28,1.1,BUILT,1969,,,1545,40.71687,-73.249029,53,S Clinton Ave,Bay Shore,11706
0101000020E6100000FCFD62B6646252C0B03907CF845E4440,Nassau,Levittown,APT,555 N. Newbridge Rd.,84,3,BUILT,1969,SRCIT-AFFORD,,347,40.738428,-73.537397,555,N Newbridge Rd,Levittown,11756
0101000020E610000036CEA623804F52C0433BA759A0634440,Suffolk,Brentwood,APT,1 Leroy Ave. & 8th St.,145,8,BUILT,1969,,,1597,40.778331,-73.242196,,8th St,Brentwood,11717
0101000020E6100000C423F1F2746952C0649291B3B0534440,Nassau,Rockville Centre,COOP,90 S. Park Ave.,52,1.1,BUILT,1969,APTCONV,1983,447,40.65383,-73.647763,90,S Park Ave,Rockville Centre,11570
0101000020E61000007A8F334DD86852C09C51F355F2534440,Nassau,Rockville Centre,COOP,22 N. Forest Ave.,45,1,BUILT,1969,APTCONV,1983,455,40.655833,-73.638202,22,N Forest Ave,Rockville Centre,11570
0101000020E610000032C85D84296952C0CF4BC5C6BC4A4440,Nassau,Long Beach,COOP,700 Shore Rd.,179,1.3,BUILT,1969,APTCONV,1975 E,644,40.583886,-73.643159,700,Shore Rd,Long Beach,11561
0101000020E6100000444FCAA4866E52C0C70E2A711D654440,Nassau,Great Neck Plaza,COOP,22 Park Pl.,54,1.4,BUILT,1969,APTCONV,1979 E,704,40.789961,-73.726968,22,Park Pl,Great Neck,11021
0101000020E6100000B1868BDCD36E52C06A334E4354654440,Nassau,Kensington,COOP,1 Kensington Gate,94,2.8,BUILT,1969,APTCONV,1979 E,741,40.791634,-73.731681,1,Kensington Gate,Great Neck,11021
0101000020E6100000F6CE68AB924052C0170CAEB9A3614440,Suffolk,Patchogue,COOP,75 Rider Ave. & Edwards St.,22,1.2,BUILT,1969,APTCONV,1989,1323,40.762809,-73.008952,,Edwards St,Patchogue,11772
0101000020E610000068B114C9574452C04227840EBA744440,Suffolk,Setauket-East Setauket,COOP,460 Old Town Rd.,376,28.8,BUILT,1969,APTCONV,1985,1369,40.911928,-73.067858,460,Old Town Rd,Port Jefferson Station,11776
0101000020E610000093516518770C52C0BD378600E0784440,Suffolk,East Hampton,COOP,92 Ocean Ave.,10,2.5,BUILT,1969,MOTELCONV,1989,1388,40.944336,-72.194769,92,Ocean Ave,East Hampton,11937
0101000020E6100000D619DF17974C52C0707841446A664440,Suffolk,Central Islip,COND,Adams Rd. & Hawthorne Ave.,152,8.6,BUILT,1969,APTCONV,1976,1619,40.800118,-73.196722,,Adams Rd,Central Islip,11722
0101000020E6100000AFEE586C934B52C04451A04FE4674440,Suffolk,Islandia,COND,Blydenburgh Rd. & L.I.E.,150,9.2,BUILT,1969,APTCONV,1988,1663,40.811655,-73.180873,,Blydenburgh Rd,Islandia,11749
0101000020E610000079944A78426B52C0EB1ED95C35534440,Nassau,Lynbrook,APT,151 Union Ave.,50,1.1,BUILT,1970,,,356,40.650066,-73.675932,151,Union Ave,Lynbrook,11563
0101000020E6100000B8CCE9B2985F52C0E066F16261584440,Nassau,Seaford,APT,3760 Jerusalem Ave.,34,1.2,BUILT,1970,,,472,40.690472,-73.493695,3760,Jerusalem Ave,Seaford,11783
